InputID,TargetID,Distance
Badajoz,Mérida,54820.7003066919
Badajoz,Don Benito,96632.3503116273
Badajoz,Almendralejo,53472.9164888982
Badajoz,Villanueva de la Serena,102540.00670058
Badajoz,Zafra,69502.1294709972
Badajoz,Montijo,31336.3865735681
Badajoz,Villafranca de los Barros,65091.6335847311
Badajoz,Olivenza,24015.6492391318
Badajoz,Jerez de los Caballeros,63887.1571095588
Badajoz,Azuaga,132136.46660006
Badajoz,"Santos de Maimona, Los",69659.8719216204
Badajoz,Guareña,75784.3561994596
Badajoz,Fuente del Maestre,59807.0824967132
Badajoz,Castuera,125130.041787226
Badajoz,Calamonte,50875.228350109
Badajoz,Llerena,109335.390869842
Badajoz,Puebla de la Calzada,30118.3957890031
Badajoz,San Vicente de Alcántara,55811.9203495513
Badajoz,Alburquerque,38533.0169323566
Badajoz,Aceuchal,49156.2992084473
Badajoz,Oliva de la Frontera,66587.7665004131
Badajoz,Talavera la Real,17612.7604986585
Badajoz,Cabeza del Buey,153080.632137435
Badajoz,Campanario,117601.928773882
Badajoz,Fregenal de la Sierra,83239.9959966988
Badajoz,Quintana de la Serena,113890.594317707
Badajoz,Fuente de Cantos,90407.6709325477
Badajoz,Navalvillar de Pela,132502.39266867
Badajoz,Monesterio,106584.341634881
Badajoz,Santa Amalia,84804.9811042391
Badajoz,Santa Marta,41688.6276731515
Badajoz,Arroyo de San Serván,45005.1652915771
Badajoz,Valverde de Leganés,22600.2963463657
Badajoz,Zalamea de la Serena,116762.168579963
Badajoz,Hornachos,86311.6609816472
Badajoz,Barcarrota,41482.5988560349
Badajoz,Herrera del Duque,169633.153941951
Badajoz,Villanueva del Fresno,57978.7885849077
Badajoz,Talarrubias,151798.00768831
Badajoz,"Zarza, La",65998.1509762564
Badajoz,Ribera del Fresno,73287.8419287849
Badajoz,Burguillos del Cerro,64074.0488187264
Badajoz,Orellana la Vieja,125265.14420849
Badajoz,Zah¡nos,60373.6460649634
Badajoz,Puebla de Sancho Pérez,72894.2748130183
Badajoz,Solana de los Barros,41257.9376574773
Badajoz,Valdelacalzada,23600.8813861763
Badajoz,Lobón,30562.5640174159
Badajoz,Monterrubio de la Serena,136516.409374899
Badajoz,Fuentes de León,97200.7260956001
Badajoz,"Garrovilla, La",43114.0470695327
Badajoz,Berlanga,119272.705646791
Badajoz,Higuera la Real,85154.8124176423
Badajoz,Villar del Rey,30535.2187153295
Badajoz,Granja de Torrehermosa,135136.714631561
Badajoz,Medell¡n,88617.0055636893
Badajoz,Bienvenida,92145.9975807631
Badajoz,"Codosera, La",40786.9568726971
Badajoz,Valencia del Ventoso,80258.47144395
Badajoz,"Coronada, La",113025.85653731
Badajoz,Torremej¡a,52421.6599562
Badajoz,Siruela,167068.140655349
Badajoz,Higuera de Vargas,47607.9867731478
Badajoz,Segura de León,92118.6227867532
Badajoz,Salvaleón,43460.4787014086
Badajoz,Pueblonuevo del Guadiana,19520.2120829201
Badajoz,Alange,63625.64423928
Badajoz,Puebla de Obando,44989.1529007883
Badajoz,"Albuera, La",21705.4051960098
Badajoz,Usagre,90713.9852659684
Badajoz,Fuenlabrada de los Montes,178940.876747171
Badajoz,Alconchel,40734.6624845329
Badajoz,Oliva de Mérida,74353.5474708316
Badajoz,Salvatierra de los Barros,49392.7709101315
Badajoz,Villalba de los Barros,49643.0002440138
Badajoz,Casas de Don Pedro,144618.227945727
Badajoz,Esparragalejo,47092.1883366448
Badajoz,Montemolín,103785.806517108
Badajoz,"Roca de la Sierra, La",35824.241426413
Badajoz,Campillo de Llerena,107505.117286971
Badajoz,Cabeza la Vaca,99875.6238678097
Badajoz,Villar de Rena,103036.286839645
Badajoz,Trujillanos,62372.1211853882
Badajoz,Valle de la Serena,103783.75580174
Badajoz,"Parra, La",49582.5772185622
Badajoz,Mirandilla,60946.3442652221
Badajoz,"Haba, La",101702.996971908
Badajoz,Villagonzalo,67289.0211891988
Badajoz,Feria,53629.8256561939
Badajoz,Medina de las Torres,76611.6220508701
Badajoz,Valdetorres,78518.9603093023
Badajoz,Almendral,31798.999084181
Badajoz,Corte de Peleas,31098.7687583402
Badajoz,Cheles,48297.7556895653
Badajoz,Puebla de Alcocer,149341.302704086
Badajoz,Torre de Miguel Sesmero,32247.4655187504
Badajoz,Valdecaballeros,159612.20984219
Badajoz,Peñalsordo,161320.176179659
Badajoz,Valle de Santa Ana,58602.5787784848
Badajoz,Valverde de Mérida,65250.6756083783
Badajoz,Castilblanco,169144.641381949
Badajoz,Bodonal de la Sierra,88376.910390387
Badajoz,"Nava de Santiago, La",45597.4543676619
Badajoz,Esparragosa de la Serena,121355.390116045
Badajoz,Maguilla,113800.583893002
Badajoz,Calera de León,101687.754643065
Badajoz,Ahillones,118144.552369525
Badajoz,Higuera de la Serena,109957.304920755
Badajoz,Esparragosa de Lares,147993.222402294
Badajoz,Torremayor,37886.7135012461
Badajoz,Villagarcía de la Torre,101081.723664339
Badajoz,Cordobilla de Lácara,55525.6517920687
Badajoz,Benquerencia de la Serena,129745.300359281
Badajoz,Llera,92761.5344169069
Badajoz,San Pedro de Mérida,68653.6503774318
Badajoz,Calzadilla de los Barros,85475.1577849457
Badajoz,Puebla de la Reina,79084.8160471732
Badajoz,Acedera,121421.306618181
Badajoz,Táliga,38654.3513174189
Badajoz,Valencia del Mombuey,71260.7447573975
Badajoz,Puebla del Maestre,117304.709797523
Badajoz,Manchita,82742.4647621508
Badajoz,"Morera, La",45814.5657080954
Badajoz,Fuente del Arco,123500.417056765
Badajoz,Don Álvaro,60604.5683093347
Badajoz,Alconera,68281.5285341453
Badajoz,Nogales,37445.246330427
Badajoz,Helechosa de los Montes,184998.944022037
Badajoz,Valverde de Llerena,124262.10592378
Badajoz,Palomas,75534.2861321975
Badajoz,Trasierra,114084.952349421
Badajoz,Valencia de las Torres,99195.8601665557
Badajoz,Garlitos,166984.06301367
Badajoz,Rena,102848.2783785
Badajoz,Malpartida de la Serena,117861.584823429
Badajoz,Peraleda del Zaucejo,130280.992601613
Badajoz,Magacela,107485.487809955
Badajoz,Entrín Bajo,28370.0080743982
Badajoz,Villarta de los Montes,192480.452488602
Badajoz,Carmonita,63016.2559986716
Badajoz,Cristina,75894.780208232
Badajoz,Hinojosa del Valle,81111.8849653501
Badajoz,Garbayuela,172217.439601575
Badajoz,Puebla del Prior,75365.1428136162
Badajoz,Retamal de Llerena,103942.029569939
Badajoz,Mengabril,90392.1465458224
Badajoz,Malcocinado,139356.786011378
Badajoz,Valle de Matamoros,56893.4458765071
Badajoz,Zarza-Capilla,157833.26471158
Badajoz,Higuera de Llerena,101262.772966498
Badajoz,Baterno,179024.245653115
Badajoz,Atalaya,74114.7376538718
Badajoz,Valverde de Burguillos,71632.8042031462
Badajoz,Orellana de la Sierra,129004.946485752
Badajoz,"Lapa, La",61164.6401226238
Badajoz,Tamurejo,176017.324830546
Badajoz,Aljucén,58692.5749904976
Badajoz,Sancti-Spíritus,158464.751348437
Badajoz,Reina,117590.671494134
Badajoz,Casas de Reina,114907.105065849
Badajoz,Capilla,164039.462036731
Badajoz,Risco,160569.768325046
Badajoz,"Carrascalejo, El",57472.6310918923
Badajoz,Cáceres,84392.4555125159
Badajoz,Plasencia,148964.682923497
Badajoz,Navalmoral de la Mata,167092.818614234
Badajoz,Coria,128698.295592677
Badajoz,Miajadas,97174.5342224573
Badajoz,Trujillo,114396.128272307
Badajoz,Talayuela,169620.145608363
Badajoz,Moraleja,135086.494687708
Badajoz,Arroyo de la Luz,75599.3682986822
Badajoz,Jara¡z de la Vera,168135.047096416
Badajoz,Valencia de Alcántara,64110.2445351968
Badajoz,Montehermoso,144945.228583746
Badajoz,Casar de Cáceres,89940.5794930633
Badajoz,Malpartida de Plasencia,146331.729391931
Badajoz,Malpartida de Cáceres,75211.4458178089
Badajoz,Hervás,182302.433857901
Badajoz,Torrejoncillo,121693.979814305
Badajoz,Jarandilla de la Vera,179183.269847054
Badajoz,Alcuéscar,72722.8645038293
Badajoz,Losar de la Vera,181623.953444176
Badajoz,Madroñera,121714.556481872
Badajoz,Valverde del Fresno,149767.724146834
Badajoz,Garrovillas de Alconétar,99873.9915493731
Badajoz,Aldeanueva de la Vera,176833.294240675
Badajoz,Cabezuela del Valle,177354.030658709
Badajoz,Brozas,83518.1474289849
Badajoz,Villanueva de la Vera,190383.544211762
Badajoz,Guadalupe,156021.831957096
Badajoz,Logrosán,137941.645094481
Badajoz,Sierra de Fuentes,87077.8195960029
Badajoz,Navaconcejo,174868.98142821
Badajoz,Ceclavín,106507.791646712
Badajoz,Montánchez,81057.1218930301
Badajoz,Almoharín,87103.3726863428
Badajoz,Aliseda,65475.0554071728
Badajoz,Galisteo,136662.399860088
Badajoz,Madrigalejo,120131.122215826
Badajoz,Cilleros,138391.662673952
Badajoz,Zarza de Granadilla,170896.591688135
Badajoz,Madrigal de la Vera,197436.291287437
Badajoz,Cañamero,147983.931150938
Badajoz,Serradilla,127998.462049329
Badajoz,Torreorgaz,84158.454639844
Badajoz,Pinofranqueado,167848.742961533
Badajoz,Zorita,119156.595823022
Badajoz,Gata,154802.975968442
Badajoz,Alcántara,94147.3174030534
Badajoz,Guijo de Galisteo,143757.618136653
Badajoz,Piornal,168497.791139089
Badajoz,Ahigal,160876.22238472
Badajoz,Peraleda de la Mata,169611.222388533
Badajoz,Navas del Madro¤o,87708.6938248586
Badajoz,Nuñomoral,181171.888669856
Badajoz,Valdefuentes,85684.0416777981
Badajoz,Zarza la Mayor,111760.447779494
Badajoz,Casatejada,158123.512770399
Badajoz,Casar de Palomero,169219.667755872
Badajoz,Jerte,182733.201453696
Badajoz,Almaraz,152878.256599602
Badajoz,Majadas,158779.507324496
Badajoz,Cañaveral,113360.764854905
Badajoz,Rosalejo,180207.24172863
Badajoz,Caminomorisco,171523.012418131
Badajoz,Riolobos,129620.68942166
Badajoz,Casta¤ar de Ibor,158238.36406853
Badajoz,Tornavacas,188837.140420566
Badajoz,Torrecillas de la Tiesa,131168.574036047
Badajoz,"Pesga, La",175121.418346915
Badajoz,Carcaboso,145883.938518582
Badajoz,Garganta la Olla,171594.290288863
Badajoz,Torremocha,86675.9800897786
Badajoz,Eljas,149479.414913236
Badajoz,Campo Lugar,109920.557228717
Badajoz,Al¡a,164490.007356638
Badajoz,Arroyomolinos,78151.189910627
Badajoz,Monroy,107163.803054043
Badajoz,"Torno, El",165555.32387122
Badajoz,"Cumbre, La",104285.657799357
Badajoz,Hoyos,145598.284630722
Badajoz,Mohedas de Granadilla,168352.913980544
Badajoz,Perales del Puerto,144257.159038996
Badajoz,Talaván,110822.790092454
Badajoz,San Martín de Trevejo,149399.607540502
Badajoz,Cuacos de Yuste,173824.580089956
Badajoz,Tejeda de Tiétar,158666.886388253
Badajoz,Acehúche,107049.613946728
Badajoz,Escurial,99700.2162925161
Badajoz,Garciaz,130744.551822242
Badajoz,Membrío,72722.9382358859
Badajoz,Deleitosa,142859.361304937
Badajoz,Santibáñez el Bajo,158198.48301833
Badajoz,Saucedilla,155772.553794602
Badajoz,Aldeanueva del Camino,178017.81803739
Badajoz,Albalá,80154.4406976781
Badajoz,Aldeacentenera,136689.798337386
Badajoz,Casas del Monte,171138.957605111
Badajoz,Valdeobispo,147868.827998781
Badajoz,Holguera,125754.905486847
Badajoz,Mirabel,126691.954455281
Badajoz,Aldea del Cano,72861.292392018
Badajoz,Baños de Montemayor,186526.922567705
Badajoz,Navezuelas,150135.759589201
Badajoz,Casas de Millán,118370.22505506
Badajoz,Salorino,67101.092015445
Badajoz,Torrecilla de los Ángeles,159650.070585345
Badajoz,Acebo,149076.015108566
Badajoz,Santiago de Alcántara,84564.53903903
Badajoz,Pasarón de la Vera,164031.36176881
Badajoz,Villamiel,146550.099329132
Badajoz,Villar del Pedroso,178991.390567337
Badajoz,Belvís de Monroy,157528.041117127
Badajoz,Casas del Castañar,164892.736629229
Badajoz,Torre de Santa María,85149.2569736987
Badajoz,Guijo de Granadilla,162133.228358977
Badajoz,Torremenga,166069.366334431
Badajoz,Zarza de Montánchez,91770.9470999359
Badajoz,Aceituna,151842.661146881
Badajoz,Torrejón el Rubio,129366.381597236
Badajoz,Torrequemada,84853.7846904176
Badajoz,Jaraicejo,133184.825860201
Badajoz,Valverde de la Vera,188097.364101109
Badajoz,Torre de Don Miguel,153601.684214841
Badajoz,Pozuelo de Zarzón,149305.427887717
Badajoz,Villa del Campo,148280.258238472
Badajoz,Plasenzuela,97787.1180519581
Badajoz,Bohonal de Ibor,163280.452690052
Badajoz,Berzocana,144811.961443321
Badajoz,Casares de las Hurdes,183489.803370986
Badajoz,Hernán-Pérez,154818.556157082
Badajoz,Villanueva de la Sierra,155169.233676292
Badajoz,Cadalso,155827.600413166
Badajoz,Navalvillar de Ibor,156001.539151392
Badajoz,Arroyomolinos de la Vera,162405.552174426
Badajoz,Cedillo,97031.2253305112
Badajoz,"Garganta, La",189302.903566305
Badajoz,Ibahernando,103968.760037484
Badajoz,Calzadilla,137136.789231017
Badajoz,Barrado,163937.777888012
Badajoz,Casillas de Coria,124682.171939609
Badajoz,Villasbuenas de Gata,147838.626318036
Badajoz,Valdelacasa de Tajo,173735.780065001
Badajoz,Abertura,108324.919155282
Badajoz,Palomero,163568.718747074
Badajoz,Serrejón,145274.361488904
Badajoz,Hinojal,106748.934574783
Badajoz,Gargantilla,177439.890666663
Badajoz,Santibáñez el Alto,150069.743252415
Badajoz,Cabañas del Castillo,146650.800418694
Badajoz,Robledillo de Trujillo,96370.863573845
Badajoz,Cabezabellosa,163117.353169944
Badajoz,Morcillo,136365.189683539
Badajoz,Portaje,121042.338787455
Badajoz,Guijo de Santa Bárbara,181776.151540657
Badajoz,Robledollano,150435.305150783
Badajoz,Puerto de Santa Cruz,108112.864586006
Badajoz,Herreruela,65435.0013751622
Badajoz,Valdastillas,168487.078208066
Badajoz,Cabrero,165938.028842783
Badajoz,Herguijuela,118584.849629009
Badajoz,Talaveruela de la Vera,186585.141814595
Badajoz,"Granja, La",173312.942224548
Badajoz,"Aldea del Obispo, La",119397.184343356
Badajoz,Casas de Don Gómez,129906.653464723
Badajoz,Aldehuela de Jerte,141131.000981833
Badajoz,"Gordo, El",178366.399977254
Badajoz,Carrascalejo,174144.038357296
Badajoz,Mata de Alcántara,94638.215574816
Badajoz,Fresnedoso de Ibor,155030.063582374
Badajoz,Abadía,175989.286836329
Badajoz,Santa Cruz de Paniagua,156026.83399134
Badajoz,Villamesías,103613.588912805
Badajoz,Santa Marta de Magasca,103395.065896192
Badajoz,Santiago del Campo,98823.1431720299
Badajoz,Robledillo de la Vera,180884.98023547
Badajoz,Salvatierra de Santiago,94186.6709730478
Badajoz,Santa Ana,97696.9321250355
Badajoz,Peraleda de San Román,167196.903095048
Badajoz,Oliva de Plasencia,157175.406567095
Badajoz,Herrera de Alcántara,92660.3989596758
Badajoz,Santa Cruz de la Sierra,110065.012704696
Badajoz,Portezuelo,112578.447807099
Badajoz,Alcollarín,114444.799750062
Badajoz,Viandar de la Vera,185579.237604171
Badajoz,Millanes,161463.998179357
Badajoz,Marchagaz,165924.22691944
Badajoz,Rebollar,169345.259446724
Badajoz,Guijo de Coria,143010.016646343
Badajoz,Valdemorales,86548.667326266
Badajoz,Villar de Plasencia,162126.412127072
Badajoz,Ladrillar,187914.568770655
Badajoz,Carbajo,83167.8101858502
Badajoz,Romangordo,145972.029883309
Badajoz,Casas de Don Antonio,71345.1721681158
Badajoz,Valdehúncar,164375.84645482
Badajoz,Conquista de la Sierra,119451.68501442
Badajoz,Piedras Albas,101113.64077449
Badajoz,Collado,169869.440534607
Badajoz,Botija,93600.5708019854
Badajoz,Huélaga,134683.599276635
Badajoz,Cerezo,164290.448037257
Badajoz,Descargamaría,164133.576671101
Badajoz,Segura de Toro,173763.744162515
Badajoz,Toril,153175.313776813
Badajoz,Mesas de Ibor,157218.107188316
Badajoz,Pescueza,119294.573999535
Badajoz,Villa del Rey,88174.6218061555
Badajoz,Jarilla,166442.25459635
Badajoz,Casas de Miravete,142097.949041278
Badajoz,Gargüera,159500.786356068
Badajoz,Robledillo de Gata,166346.994904421
Badajoz,Valdecañas de Tajo,152551.565027631
Badajoz,Pedroso de Acim,116097.933605749
Badajoz,Berrocalejo,174849.200227962
Badajoz,Garvín,168779.695486253
Badajoz,Higuera,147087.977290592
Badajoz,Benquerencia,90732.8839114719
Badajoz,Cachorrilla,118515.364467787
Badajoz,Campillo de Deleitosa,151661.962407329
Badajoz,Ruanes,97062.156334151
Mérida,Badajoz,54820.7003066919
Mérida,Don Benito,41821.7078283205
Mérida,Almendralejo,26450.590468239
Mérida,Villanueva de la Serena,47765.151715939
Mérida,Zafra,54904.2978019966
Mérida,Montijo,23536.1415699525
Mérida,Villafranca de los Barros,39217.4644608555
Mérida,Olivenza,70753.0647149982
Mérida,Jerez de los Caballeros,75809.3799482441
Mérida,Azuaga,93355.6123606094
Mérida,"Santos de Maimona, Los",51824.2777938774
Mérida,Guareña,22041.5464766985
Mérida,Fuente del Maestre,44200.0277678228
Mérida,Castuera,72534.0311144049
Mérida,Calamonte,4825.64663122065
Mérida,Llerena,80566.3855136099
Mérida,Puebla de la Calzada,24715.5139814071
Mérida,San Vicente de Alcántara,84541.2758635525
Mérida,Alburquerque,66164.8325015302
Mérida,Aceuchal,32267.7471239441
Mérida,Oliva de la Frontera,86935.3884300041
Mérida,Talavera la Real,37271.2313813822
Mérida,Cabeza del Buey,99774.8566565921
Mérida,Campanario,63204.8500300013
Mérida,Fregenal de la Sierra,87278.3707275493
Mérida,Quintana de la Serena,61349.0093460529
Mérida,Fuente de Cantos,74153.551059378
Mérida,Navalvillar de Pela,78180.2821692333
Mérida,Monesterio,92102.5758713838
Mérida,Santa Amalia,30721.005014128
Mérida,Santa Marta,41517.8395598919
Mérida,Arroyo de San Serván,11797.2702245851
Mérida,Valverde de Leganés,61671.8668391366
Mérida,Zalamea de la Serena,66235.7013764125
Mérida,Hornachos,46641.6509925807
Mérida,Barcarrota,62674.5089469638
Mérida,Herrera del Duque,115358.547830872
Mérida,Villanueva del Fresno,93546.3623724951
Mérida,Talarrubias,97053.0783987118
Mérida,"Zarza, La",15525.023425441
Mérida,Ribera del Fresno,41452.1133810247
Mérida,Burguillos del Cerro,63231.0874630228
Mérida,Orellana la Vieja,70506.464489707
Mérida,Zah¡nos,83939.1291514886
Mérida,Puebla de Sancho Pérez,57978.1595107206
Mérida,Solana de los Barros,27053.5318806923
Mérida,Valdelacalzada,31225.3207781854
Mérida,Lobón,25292.3573699246
Mérida,Monterrubio de la Serena,86059.9438624902
Mérida,Fuentes de León,95681.6549521574
Mérida,"Garrovilla, La",11796.8597995679
Mérida,Berlanga,83264.0494116837
Mérida,Higuera la Real,91249.9956641654
Mérida,Villar del Rey,49858.6123661794
Mérida,Granja de Torrehermosa,93396.6182507413
Mérida,Medell¡n,33856.7596044811
Mérida,Bienvenida,69422.3926142307
Mérida,"Codosera, La",78829.8991104012
Mérida,Valencia del Ventoso,72988.9881763253
Mérida,"Coronada, La",58275.2298520327
Mérida,Torremej¡a,14352.2298948528
Mérida,Siruela,112250.391601058
Mérida,Higuera de Vargas,75790.4320663804
Mérida,Segura de León,89760.6494516594
Mérida,Salvaleón,59337.3560029018
Mérida,Pueblonuevo del Guadiana,35853.2921797166
Mérida,Alange,16638.8163844324
Mérida,Puebla de Obando,38159.8055550177
Mérida,"Albuera, La",47164.1911688481
Mérida,Usagre,63934.9532355909
Mérida,Fuenlabrada de los Montes,124403.799816603
Mérida,Alconchel,77351.4806189704
Mérida,Oliva de Mérida,23652.0228323257
Mérida,Salvatierra de los Barros,55811.7051001829
Mérida,Villalba de los Barros,36573.0629807567
Mérida,Casas de Don Pedro,90220.5582929353
Mérida,Esparragalejo,8742.46192057744
Mérida,Montemolín,85266.3251076836
Mérida,"Roca de la Sierra, La",36797.284540924
Mérida,Campillo de Llerena,63923.1446986639
Mérida,Cabeza la Vaca,92370.5662119306
Mérida,Villar de Rena,49326.6877569407
Mérida,Trujillanos,8161.58727533899
Mérida,Valle de la Serena,52940.2619227619
Mérida,"Parra, La",50137.9488834496
Mérida,Mirandilla,10648.1263584679
Mérida,"Haba, La",46945.0795704389
Mérida,Villagonzalo,13926.9771289561
Mérida,Feria,48733.7156088772
Mérida,Medina de las Torres,63920.8277438522
Mérida,Valdetorres,23751.5505275372
Mérida,Almendral,53442.1565273863
Mérida,Corte de Peleas,35413.2378365585
Mérida,Cheles,93056.5726754473
Mérida,Puebla de Alcocer,94521.5744037935
Mérida,Torre de Miguel Sesmero,51354.2016886637
Mérida,Valdecaballeros,106148.330415343
Mérida,Peñalsordo,107045.307525399
Mérida,Valle de Santa Ana,72300.5826263406
Mérida,Valverde de Mérida,10497.6068371589
Mérida,Castilblanco,115863.997831629
Mérida,Bodonal de la Sierra,87351.4528053612
Mérida,"Nava de Santiago, La",21513.4781670016
Mérida,Esparragosa de la Serena,70522.2884113846
Mérida,Maguilla,75169.1698174811
Mérida,Calera de León,89847.3758288417
Mérida,Ahillones,83863.340653036
Mérida,Higuera de la Serena,60243.0819644989
Mérida,Esparragosa de Lares,93172.7444506527
Mérida,Torremayor,16939.1631014668
Mérida,Villagarcía de la Torre,72816.7134460902
Mérida,Cordobilla de Lácara,27016.0117329097
Mérida,Benquerencia de la Serena,77364.3360709285
Mérida,Llera,57674.9117744435
Mérida,San Pedro de Mérida,14027.6063388324
Mérida,Calzadilla de los Barros,68259.2395308961
Mérida,Puebla de la Reina,34849.0729386604
Mérida,Acedera,67148.1929194195
Mérida,Táliga,72602.0813287636
Mérida,Valencia del Mombuey,100812.182889973
Mérida,Puebla del Maestre,95047.2901287653
Mérida,Manchita,29963.8041148359
Mérida,"Morera, La",49135.5079227621
Mérida,Fuente del Arco,93377.6767342349
Mérida,Don Álvaro,9548.64559477135
Mérida,Alconera,58643.7521319943
Mérida,Nogales,50776.8887372985
Mérida,Helechosa de los Montes,131571.158474631
Mérida,Valverde de Llerena,90194.6800067815
Mérida,Palomas,30712.912177935
Mérida,Trasierra,85985.6326832778
Mérida,Valencia de las Torres,64080.6899692389
Mérida,Garlitos,112379.807643864
Mérida,Rena,48778.6476785066
Mérida,Malpartida de la Serena,66642.1565057827
Mérida,Peraleda del Zaucejo,83580.396966283
Mérida,Magacela,52854.0784290668
Mérida,Entrín Bajo,38929.3157228851
Mérida,Villarta de los Montes,138223.93126125
Mérida,Carmonita,26497.2824491565
Mérida,Cristina,22856.6040384247
Mérida,Hinojosa del Valle,49975.0181603835
Mérida,Garbayuela,117449.979739841
Mérida,Puebla del Prior,40398.0988108538
Mérida,Retamal de Llerena,57710.0061402506
Mérida,Mengabril,35574.9391277345
Mérida,Malcocinado,104726.178090927
Mérida,Valle de Matamoros,71782.4071142634
Mérida,Zarza-Capilla,103666.014222605
Mérida,Higuera de Llerena,67057.2092288741
Mérida,Baterno,124229.021013471
Mérida,Atalaya,65692.7109635001
Mérida,Valverde de Burguillos,67482.9384154854
Mérida,Orellana de la Sierra,74331.1380238234
Mérida,"Lapa, La",53632.4155418773
Mérida,Tamurejo,121196.793013951
Mérida,Aljucén,14307.6991341768
Mérida,Sancti-Spíritus,103715.949984322
Mérida,Reina,88074.4292189272
Mérida,Casas de Reina,85626.8181160452
Mérida,Capilla,109754.025990081
Mérida,Risco,105862.547320133
Mérida,"Carrascalejo, El",11877.3629466317
Mérida,Cáceres,62146.3489619914
Mérida,Plasencia,125461.057919963
Mérida,Navalmoral de la Mata,128370.296497875
Mérida,Coria,119655.703792622
Mérida,Miajadas,45826.0008267684
Mérida,Trujillo,72246.790835923
Mérida,Talayuela,133699.421698374
Mérida,Moraleja,130655.385081205
Mérida,Arroyo de la Luz,66411.9134976358
Mérida,Jara¡z de la Vera,136640.891604817
Mérida,Valencia de Alcántara,95317.0055397521
Mérida,Montehermoso,130091.02486735
Mérida,Casar de Cáceres,71786.328499852
Mérida,Malpartida de Plasencia,120840.060962266
Mérida,Malpartida de Cáceres,60581.6402150499
Mérida,Hervás,156271.51801891
Mérida,Torrejoncillo,109545.771224936
Mérida,Jarandilla de la Vera,146793.198554252
Mérida,Alcuéscar,30947.3801654158
Mérida,Losar de la Vera,148120.057033808
Mérida,Madroñera,76052.6575025632
Mérida,Valverde del Fresno,152094.208991213
Mérida,Garrovillas de Alconétar,90227.076017246
Mérida,Aldeanueva de la Vera,145278.605518419
Mérida,Cabezuela del Valle,149057.339178709
Mérida,Brozas,85906.2614938373
Mérida,Villanueva de la Vera,154466.42671722
Mérida,Guadalupe,106073.460355635
Mérida,Logrosán,87147.9228043379
Mérida,Sierra de Fuentes,58345.1516106112
Mérida,Navaconcejo,146847.166756397
Mérida,Ceclavín,107164.326873436
Mérida,Montánchez,38174.5635513033
Mérida,Almoharín,38813.2871655707
Mérida,Aliseda,63840.3786187995
Mérida,Galisteo,118003.815279441
Mérida,Madrigalejo,66699.3132439109
Mérida,Cilleros,138418.031403248
Mérida,Zarza de Granadilla,148894.310109991
Mérida,Madrigal de la Vera,160310.363076112
Mérida,Cañamero,97229.1502771216
Mérida,Serradilla,102879.070724014
Mérida,Torreorgaz,52388.9037848546
Mérida,Pinofranqueado,154002.5741431
Mérida,Zorita,69045.902197922
Mérida,Gata,148395.756964556
Mérida,Alcántara,100804.106395712
Mérida,Guijo de Galisteo,130922.611671603
Mérida,Piornal,139997.55551401
Mérida,Ahigal,142047.857476487
Mérida,Peraleda de la Mata,128811.726219956
Mérida,Navas del Madro¤o,82972.0041356485
Mérida,Nuñomoral,165733.527646785
Mérida,Valdefuentes,43935.0185176442
Mérida,Zarza la Mayor,115768.319869433
Mérida,Casatejada,121904.380076318
Mérida,Casar de Palomero,153231.091996859
Mérida,Jerte,153636.362183848
Mérida,Almaraz,115111.995948716
Mérida,Majadas,124997.918812862
Mérida,Cañaveral,97235.4722430111
Mérida,Rosalejo,141944.013914679
Mérida,Caminomorisco,156675.948015817
Mérida,Riolobos,111618.532056866
Mérida,Casta¤ar de Ibor,112417.956330027
Mérida,Tornavacas,158946.935625251
Mérida,Torrecillas de la Tiesa,89021.9406534907
Mérida,"Pesga, La",157244.469782967
Mérida,Carcaboso,126325.605993055
Mérida,Garganta la Olla,141380.331848344
Mérida,Torremocha,49872.9066161959
Mérida,Eljas,150817.978609385
Mérida,Campo Lugar,58390.36098183
Mérida,Al¡a,113753.038011221
Mérida,Arroyomolinos,33711.5162874175
Mérida,Monroy,80886.0666302439
Mérida,"Torno, El",139674.065718797
Mérida,"Cumbre, La",62809.3534167998
Mérida,Hoyos,143135.133368928
Mérida,Mohedas de Granadilla,150690.900204381
Mérida,Perales del Puerto,140543.889704071
Mérida,Talaván,89012.1914100085
Mérida,San Martín de Trevejo,149208.863339375
Mérida,Cuacos de Yuste,142409.455854275
Mérida,Tejeda de Tiétar,129089.1002561
Mérida,Acehúche,101584.569174718
Mérida,Escurial,48566.6826250309
Mérida,Garciaz,82871.7225672329
Mérida,Membrío,91512.600134102
Mérida,Deleitosa,100737.572671473
Mérida,Santibáñez el Bajo,140286.311162833
Mérida,Saucedilla,118776.336417761
Mérida,Aldeanueva del Camino,153374.271726292
Mérida,Albalá,40069.7536601107
Mérida,Aldeacentenera,91577.5184486421
Mérida,Casas del Monte,146559.494987106
Mérida,Valdeobispo,129733.040900695
Mérida,Holguera,109136.536467437
Mérida,Mirabel,105353.873675358
Mérida,Aldea del Cano,41396.9578299484
Mérida,Baños de Montemayor,160973.948432918
Mérida,Navezuelas,102262.419288091
Mérida,Casas de Millán,99988.1386580314
Mérida,Salorino,84817.0762285042
Mérida,Torrecilla de los Ángeles,147964.660060652
Mérida,Acebo,146453.582636812
Mérida,Santiago de Alcántara,109185.879374285
Mérida,Pasarón de la Vera,133860.750908772
Mérida,Villamiel,146067.520589874
